17,00009,-0022
-14039,00453,05544,-0020,00073,00002
-14049,00452,05540,-0018,00075,00003
-14060,00450,05530,-0013,00083,00000
-14089,00452,05517,-0011,00083,-0001
-14116,00451,05516,-0015,00085,-0002
-14149,00449,05518,-0015,00081,-0008
-14182,00448,05521,-0016,00077,-0011
-14220,00441,05519,-0021,00067,-0012
-14252,00439,05516,-0025,00057,-0015
-14278,00439,05517,-0028,00053,-0019
-14302,00441,05517,-0027,00049,-0023
-14320,00440,05515,-0028,00047,-0028
-14333,00433,05519,-0031,00047,-0025
-14336,00433,05528,-0036,00045,-0030
-14337,00432,05539,-0038,00051,-0033
-14331,00430,05539,-0039,00055,-0035
-14325,00430,05553,-0039,00053,-0036
-14315,00431,05564,-0037,00053,-0035
-14303,00436,05564,-0037,00045,-0037
-14295,00441,05558,-0037,00043,-0036
-14281,00450,05544,-0033,00039,-0038
-14265,00464,05530,-0032,00031,-0039
-14259,00469,05523,-0032,00029,-0037
-14245,00477,05497,-0030,00031,-0037
-14237,00485,05479,-0031,00031,-0034
-14226,00499,05462,-0029,00037,-0031
-14219,00507,05460,-0027,00041,-0029
-14209,00519,05467,-0022,00043,-0032
-14209,00523,05467,-0023,00047,-0030
-14209,00531,05470,-0020,00043,-0028
-14213,00532,05473,-0019,00043,-0029
-14213,00532,05476,-0018,00043,-0030
-14213,00525,05479,-0018,00039,-0031
-14213,00518,05474,-0019,00037,-0030
-14213,00505,05487,-0023,00039,-0029
-14215,00489,05493,-0026,00039,-0031
-14214,00471,05514,-0028,00041,-0033
-14211,00453,05532,-0029,00043,-0032
-14208,00434,05538,-0030,00043,-0033
-14208,00417,05542,-0032,00039,-0037
-14221,00410,05539,-0031,00027,-0041
-14244,00406,05520,-0027,00009,-0040
-14263,00396,05522,-0026,-0006,-0045
-14275,00391,05542,-0025,-0008,-0049
-14288,00390,05540,-0019,00000,-0049
-14298,00385,05516,-0011,00000,-0051
-14307,00380,05508,-0012,-0006,-0053
-14311,00376,05497,-0013,-0010,-0053
-14306,00372,05505,-0009,-0014,-0051
-14296,00370,05499,-0006,-0016,-0049
-14275,00365,05503,-0006,-0020,-0045
-14254,00368,05531,-0005,-0018,-0042
-14223,00373,05545,-0008,-0008,-0038
-14192,00373,05562,-0004,-0002,-0035
-14154,00372,05582,-0002,00012,-0032
-14122,00378,05576,-0001,00026,-0032
-14097,00387,05564,-0007,00036,-0025
-14073,00395,05560,-0012,00044,-0025
-14061,00412,05533,-0015,00044,-0024
-14045,00419,05525,-0018,00038,-0020
-14029,00431,05522,-0024,00034,-0022
-14015,00438,05518,-0023,00036,-0020
-14002,00442,05518,-0025,00040,-0018
-13995,00450,05518,-0027,00040,-0012
-13983,00452,05528,-0027,00034,-0013
-13982,00452,05540,-0023,00030,-0014
-13982,00452,05539,-0023,00022,-0018
-13985,00455,05536,-0013,00010,-0021
-13982,00454,05533,-0012,00000,-0026
-13981,00448,05528,-0013,-0002,-0027
-13977,00450,05533,-0012,-0002,-0030
-13983,00445,05541,-0006,00006,-0029
-13989,00442,05542,-0001,00008,-0029
-14001,00440,05532,00003,00008,-0029
-14005,00441,05523,00007,-0002,-0027
-14010,00445,05509,00012,-0008,-0031
-14017,00444,05495,00014,-0010,-0030
-14017,00449,05479,00018,-0006,-0030
-14019,00455,05459,00018,-0002,-0030
-14034,00467,05436,00018,00002,-0027
-14049,00471,05422,00019,00002,-0027
-14062,00485,05405,00021,00008,-0024
-14067,00499,05385,00020,00004,-0025
-14069,00510,05378,00025,00002,-0022
-14077,00516,05386,00030,00004,-0024
-14074,00525,05401,00038,00010,-0023
-14068,00531,05408,00039,00014,-0021
-14064,00535,05413,00040,00016,-0018
-14060,00541,05410,00038,00016,-0015
-14062,00544,05403,00044,00018,-0015
-14063,00547,05406,00044,00020,-0018
-14070,00540,05415,00041,00024,-0014
-14082,00535,05416,00038,00026,-0012
-14095,00533,05408,00036,00026,-0012
-14113,00530,05395,00030,00030,-0010
-14132,00518,05382,00027,00030,-0012
-14148,00511,05369,00021,00028,-0012
-14166,00509,05354,00021,00026,-0010
-14188,00507,05335,00021,00024,-0011
-14196,00503,05325,00015,00026,-0011
-14212,00504,05324,00014,00020,-0013
-14229,00505,05307,00010,00018,-0014
-14241,00510,05310,00007,00018,-0019
-14247,00513,05298,00005,00016,-0020
-14252,00511,05303,00000,00016,-0019
-14254,00514,05307,00002,00018,-0021
-14259,00517,05289,-0003,00014,-0022
-14269,00530,05251,-0009,00012,-0022
-14268,00529,05269,-0012,00010,-0021
-14266,00528,05290,-0008,00012,-0023
-14254,00522,05337,-0006,00028,-0023
-14244,00521,05322,-0011,00028,-0027
-14232,00522,05325,-0017,00022,-0031
-14229,00521,05323,-0017,00020,-0031
-14220,00520,05343,-0018,00020,-0031
-14219,00503,05363,-0016,00028,-0033
-14219,00499,05352,-0020,00026,-0036
-14218,00484,05373,-0021,00028,-0033
-14230,00482,05356,-0022,00024,-0037
-14236,00471,05388,-0023,00024,-0033
-14239,00463,05391,-0021,00020,-0035
-14238,00460,05400,-0020,00014,-0034
-14239,00459,05416,-0021,00018,-0036
-14244,00458,05405,-0023,00012,-0036
-14243,00453,05435,-0022,00016,-0037
-14247,00457,05430,-0023,00004,-0037
-14252,00460,05463,-0021,00002,-0034
-14255,00464,05472,-0021,-0002,-0032
-14250,00472,05486,-0022,-0008,-0033
-14249,00470,05501,-0023,-0008,-0032
-14246,00481,05477,-0025,-0012,-0030
-14241,00476,05493,-0029,00006,-0026
-14241,00478,05467,-0029,00010,-0025
-14238,00476,05486,-0032,00024,-0023
-14237,00472,05500,-0028,00020,-0023
-14224,00468,05556,-0030,00008,-0022
-14198,00448,05614,-0029,00004,-0026
-14161,00440,05637,-0028,00006,-0030
-14117,00419,05653,-0025,00036,-0027
-14095,00413,05569,-0018,00052,-0027
-14088,00399,05516,-0016,00068,-0029
-14093,00386,05456,-0019,00062,-0027
-14104,00375,05464,-0023,00048,-0022
-14114,00375,05459,-0026,00050,-0020
-14107,00381,05495,-0029,00048,-0017
-14106,00392,05514,-0027,00050,-0012
-14097,00405,05549,-0035,00034,-0008
-14100,00405,05559,-0034,00030,-0006
-14099,00412,05581,-0038,00016,-0009
-14111,00402,05578,-0034,00012,-0012
-14125,00393,05602,-0039,00008,-0015
-14140,00370,05625,-0034,00016,-0022
-14145,00362,05653,-0031,00016,-0025
-14151,00357,05640,-0024,00016,-0028
-14151,00355,05636,-0023,00012,-0031
-14163,00365,05597,-0021,00006,-0031
-14171,00381,05589,-0024,-0002,-0033
-14184,00404,05552,-0020,-0012,-0031
-14191,00428,05554,-0020,-0020,-0027
-14197,00459,05530,-0016,-0018,-0021
-14191,00484,05528,-0014,-0002,-0016
-14174,00507,05518,-0012,00014,-0012
-14156,00516,05494,-0005,00032,-0007
-14127,00528,05495,-0003,00040,-0005
-14103,00537,05479,-0001,00048,-0005
-14079,00538,05484,-0005,00052,-0003
-14056,00536,05474,-0002,00054,00002
-14042,00527,05479,-0003,00052,00003
-14021,00526,05486,-0005,00054,00002
-14019,00519,05464,-0004,00056,00008
-14020,00515,05475,-0007,00064,00007
-14034,00515,05467,-0003,00064,00006
-14052,00510,05447,-0006,00070,00004
-14069,00512,05445,-0009,00068,00008
-14094,00511,05419,-0012,00064,00005
-14108,00504,05435,-0012,00060,00003
-14132,00503,05439,-0012,00054,00001
-14152,00500,05443,-0016,00054,-0001
-14166,00490,05457,-0021,00042,-0003
-14181,00486,05449,-0022,00038,-0005
-14190,00476,05456,-0027,00034,-0008
-14200,00469,05464,-0028,00028,-0016
-14211,00465,05450,-0025,00028,-0024
-14221,00459,05460,-0030,00030,-0027
-14231,00450,05446,-0030,00032,-0031
-14235,00436,05452,-0031,00038,-0031
-14238,00429,05451,-0031,00042,-0035
-14251,00429,05433,-0032,00042,-0035
-14259,00426,05450,-0028,00046,-0035
-14263,00429,05448,-0027,00042,-0035
-14268,00431,05441,-0025,00040,-0032
-14267,00438,05453,-0025,00038,-0029
-14258,00451,05440,-0025,00032,-0027
-14256,00459,05431,-0025,00032,-0027
-14253,00473,05447,-0024,00030,-0022
-14248,00481,05430,-0023,00026,-0023
-14245,00495,05442,-0024,00028,-0020
-14239,00507,05445,-0020,00030,-0021
-14241,00518,05440,-0019,00034,-0021
-14234,00521,05459,-0021,00040,-0020
-14226,00531,05461,-0017,00038,-0021
-14221,00532,05463,-0017,00040,-0019
-14211,00534,05483,-0020,00040,-0020
-14212,00534,05486,-0022,00040,-0021
-14206,00529,05505,-0027,00038,-0022
-14203,00522,05503,-0023,00036,-0022
-14201,00512,05499,-0026,00032,-0023
-14194,00504,05514,-0030,00032,-0024
-14198,00494,05494,-0029,00022,-0024
-14206,00482,05489,-0029,00014,-0027
-14220,00481,05464,-0028,-0002,-0026
-14231,00469,05464,-0029,-0012,-0028
-14237,00465,05487,-0030,-0016,-0030
-14238,00458,05475,-0025,-0014,-0029
-14232,00450,05487,-0027,-0004,-0029
-14233,00446,05471,-0025,-0006,-0032
-14227,00430,05469,-0023,-0004,-0027
-14225,00427,05470,-0025,-0008,-0028
-14220,00424,05443,-0022,-0006,-0028
-14208,00421,05442,-0026,-0006,-0027
-14195,00422,05436,-0026,-0002,-0027
-14183,00416,05465,-0026,00002,-0023
-14167,00425,05475,-0025,00008,-0026
-14155,00424,05488,-0023,00014,-0019
-14144,00439,05473,-0021,00014,-0024
-14140,00451,05455,-0020,00020,-0023
-14139,00465,05443,-0018,00022,-0025
-14143,00470,05420,-0017,00024,-0020
-14155,00483,05410,-0020,00022,-0021
-14168,00490,05391,-0017,00020,-0016
-14168,00495,05407,-0019,00026,-0014
-14172,00501,05401,-0018,00034,-0010
-14169,00510,05426,-0020,00036,-0010
-14176,00513,05417,-0018,00032,-0007
-14174,00514,05438,-0021,00026,-0010
-14177,00511,05430,-0018,00024,-0010
-14175,00504,05454,-0020,00020,-0013
-14181,00494,05447,-0023,00016,-0017
-14181,00481,05480,-0028,00014,-0019
-14185,00471,05460,-0026,00010,-0023
-14190,00462,05475,-0031,00008,-0027
-14192,00446,05466,-0029,00008,-0025
-14198,00432,05467,-0028,00002,-0029
-14206,00415,05455,-0024,00006,-0026
-14212,00409,05445,-0028,00002,-0025
-14221,00392,05450,-0022,00006,-0027
-14223,00391,05427,-0021,00000,-0029
-14221,00387,05443,-0022,00006,-0025
-14222,00398,05420,-0021,00002,-0025
-14219,00412,05440,-0022,00002,-0025
-14213,00430,05422,-0016,00000,-0027
-14201,00447,05444,-0017,00002,-0024
-14187,00461,05457,-0015,00010,-0022
-14173,00475,05470,-0015,00006,-0023
-14160,00485,05487,-0018,00018,-0022
-14144,00502,05486,-0017,00016,-0026
-14136,00514,05507,-0018,00024,-0025
-14132,00518,05513,-0016,00022,-0026
-14132,00520,05508,-0010,00026,-0026
-14131,00522,05491,-0014,00026,-0027
-14136,00513,05488,-0010,00028,-0027
-14146,00504,05470,-0006,00032,-0026
-14161,00497,05447,-0005,00030,-0026
-14166,00486,05447,-0007,00032,-0025
-14168,00484,05444,-0006,00028,-0024
-14160,00473,05473,-0006,00030,-0018
-14155,00470,05468,-0007,00030,-0020
-14142,00458,05506,-0007,00034,-0019
-14135,00457,05474,-0009,00030,-0020
-14132,00448,05494,-0010,00032,-0023
-14142,00449,05465,-0012,00032,-0023
-14151,00447,05491,-0014,00032,-0022
-14170,00441,05483,-0013,00036,-0025
-14187,00439,05496,-0017,00034,-0025
-14206,00433,05503,-0013,00044,-0027
-14219,00438,05494,-0014,00040,-0025
-14229,00433,05509,-0011,00044,-0023
-14243,00433,05502,-0012,00036,-0027
-14253,00434,05510,-0010,00036,-0025
-14257,00434,05497,-0007,00034,-0024
-14260,00438,05500,-0008,00028,-0025
-14250,00437,05498,-0008,00032,-0020
-14238,00443,05496,-0011,00028,-0020
-14218,00447,05503,-0013,00026,-0017
-14197,00461,05500,-0019,00020,-0013
-14168,00468,05506,-0020,00022,-0012
-14144,00476,05517,-0019,00022,-0014
-14118,00480,05518,-0018,00018,-0016
-14097,00480,05517,-0017,00024,-0016
-14083,00484,05516,-0012,00022,-0020
-14079,00477,05509,-0013,00026,-0022
-14084,00466,05497,-0011,00028,-0024
-14088,00457,05493,-0008,00026,-0028
-14101,00454,05494,-0009,00020,-0032
-14120,00446,05478,-0005,00014,-0031
-14135,00437,05474,-0008,00012,-0029
-14148,00437,05460,-0008,00010,-0030
-14170,00437,05455,-0011,00012,-0028
-14192,00436,05439,-0014,00020,-0027
-14216,00447,05408,-0014,00028,-0023
-14237,00464,05407,-0014,00028,-0022
-14254,00475,05433,-0016,00026,-0016
-14256,00482,05471,-0017,00018,-0019
-14240,00488,05495,-0017,00020,-0017
-14209,00494,05489,-0016,00040,-0018
-14173,00500,05473,-0009,00066,-0013
-14153,00501,05416,00005,00086,-0019
-14139,00505,05371,00005,00082,-0021
-14136,00497,05346,00004,00068,-0017
-14136,00500,05326,-0004,00044,-0017
-14141,00499,05374,-0006,00048,-0015
-14141,00509,05373,-0007,00048,-0012
-14142,00514,05416,-0012,00056,-0008
-14152,00520,05397,-0017,00040,-0008
-14162,00518,05429,-0025,00028,-0010
-14182,00511,05412,-0030,00014,-0012
-14198,00500,05434,-0032,00006,-0013
-14221,00478,05435,-0030,00010,-0017
-14242,00460,05431,-0029,00008,-0021
-14259,00438,05462,-0027,00016,-0023
-14275,00428,05444,-0027,00004,-0025
-14283,00410,05479,-0029,00004,-0024
-14300,00416,05438,-0034,-0012,-0027
-14306,00413,05460,-0034,-0018,-0026
-14314,00426,05408,-0033,-0026,-0027
-14309,00438,05408,-0031,-0030,-0027
-14307,00445,05367,-0028,-0018,-0024
-14291,00462,05352,-0023,-0012,-0025
-14269,00466,05348,-0011,00010,-0026
-14238,00486,05332,-0011,00012,-0027
-14200,00491,05366,-0007,00030,-0024
-14163,00508,05367,-0008,00028,-0022
-14131,00523,05378,-0006,00030,-0021
-14100,00530,05406,-0009,00028,-0018
-14080,00547,05443,-0004,00028,-0014
-14054,00556,05465,-0001,00032,-0010
-14038,00562,05492,00004,00028,-0005
-14021,00572,05512,00006,00028,-0002
-14012,00576,05511,00005,00024,-0002
-14010,00583,05507,00008,00022,00002
-14016,00579,05506,00009,00014,-0004
-14040,00574,05492,00013,00012,-0006
-14069,00557,05487,00013,00004,-0014
-14105,00532,05486,00009,00002,-0023
-14148,00511,05487,00011,00000,-0028
-14192,00487,05485,00017,-0004,-0035
-14232,00464,05483,00021,-0012,-0045
-14263,00438,05479,00023,-0022,-0049
-14284,00414,05479,00028,-0032,-0053
-14298,00400,05480,00034,-0026,-0059
-14304,00391,05456,00039,-0024,-0058
-14309,00396,05414,00037,-0022,-0061
-14314,00406,05399,00035,-0018,-0057
-14304,00417,05426,00038,-0012,-0053
-14281,00431,05460,00040,00000,-0049
-14247,00456,05474,00044,00008,-0050
-14206,00476,05503,00047,00018,-0045
-14174,00500,05506,00051,00016,-0041
-14152,00519,05495,00051,00016,-0042
-14138,00541,05486,00050,00006,-0045
-14141,00551,05464,00052,00004,-0045
-14150,00560,05465,00046,00004,-0049
-14173,00567,05429,00045,00004,-0049
-14193,00565,05430,00038,00008,-0051
-14225,00562,05402,00036,00010,-0052
-14255,00565,05406,00031,00016,-0048
-14287,00565,05362,00031,00010,-0050
-14317,00562,05360,00028,00006,-0047
-14336,00564,05322,00025,-0006,-0047
-14349,00560,05324,00021,-0014,-0048
-14348,00572,05279,00018,-0024,-0047
-14345,00574,05294,00015,-0024,-0046
-14336,00584,05260,00013,-0030,-0047
-14307,00583,05294,00008,-0022,-0041
-14277,00581,05297,00008,-0018,-0041
-14235,00587,05317,00005,-0022,-0040
-14189,00588,05333,00009,-0024,-0038
-14150,00589,05355,00016,-0036,-0038
-14112,00583,05400,00017,-0034,-0038
-14074,00570,05442,00021,-0024,-0038
-14043,00554,05469,00030,-0006,-0038
-14026,00536,05504,00031,00006,-0038
-14028,00507,05548,00033,00010,-0038
-14031,00475,05600,00032,00010,-0035
-14042,00445,05641,00029,00016,-0032
-14061,00418,05644,00023,00022,-0033
-14091,00407,05630,00014,00022,-0028
-14119,00398,05610,00003,00022,-0022
-14149,00385,05613,-0002,00016,-0018
-14177,00375,05628,-0006,00014,-0015
-14192,00376,05640,-0012,00014,-0015
-14210,00377,05631,-0015,00014,-0014
-14224,00384,05609,-0019,00004,-0015
-14244,00392,05577,-0022,00000,-0019
-14259,00405,05550,-0026,-0010,-0021
